Order ID,Order Date,Region,Category,Sub-Category,Quantity,Discount,Sales,Profit
ORD-0010902,2023-12-26,West,Office Supplies,Paper,5,0.1,346.94,105.7
ORD-0010903,2023-12-26,West,Office Supplies,Storage,3,0.0,186.89,30.25
ORD-0010904,2023-12-26,West,Office Supplies,Storage,6,0.0,499.11,87.58
ORD-0010905,2023-12-26,South,Office Supplies,Binders,4,0.0,297.7,33.12
ORD-0010906,2023-12-26,East,Office Supplies,Art,3,0.2,185.81,35.41
ORD-0010907,2023-12-26,East,Office Supplies,Binders,3,0.1,247.99,56.63
ORD-0010908,2023-12-26,Central,Office Supplies,Art,5,0.2,244.74,43.31
ORD-0010909,2023-12-26,South,Furniture,Chairs,7,0.0,2731.3,162.56
ORD-0010910,2023-12-26,South,Technology,Machines,4,0.3,1623.58,135.7
ORD-0010911,2023-12-26,East,Furniture,Tables,2,0.2,1035.67,61.4
ORD-0010912,2023-12-26,South,Furniture,Tables,2,0.2,1067.01,249.46
ORD-0010913,2023-12-27,Central,Office Supplies,Binders,4,0.0,313.78,68.92
ORD-0010914,2023-12-27,Central,Technology,Copiers,7,0.0,4368.98,380.95
ORD-0010915,2023-12-27,South,Office Supplies,Storage,1,0.3,37.79,8.14
ORD-0010916,2023-12-27,East,Office Supplies,Paper,1,0.15,36.2,4.85
ORD-0010917,2023-12-27,West,Furniture,Furnishings,2,0.0,1187.22,198.1
ORD-0010918,2023-12-27,East,Furniture,Furnishings,5,0.0,2480.23,273.02
ORD-0010919,2023-12-27,East,Office Supplies,Art,2,0.0,125.04,34.53
ORD-0010920,2023-12-27,South,Technology,Machines,4,0.0,2263.05,783.79
ORD-0010921,2023-12-27,East,Technology,Copiers,1,0.0,714.53,39.14
ORD-0010922,2023-12-27,East,Furniture,Furnishings,4,0.0,1418.76,159.66
ORD-0010923,2023-12-27,East,Furniture,Furnishings,4,0.0,1621.49,358.44
ORD-0010924,2023-12-27,East,Furniture,Chairs,5,0.0,1496.76,523.31
ORD-0010925,2023-12-27,East,Technology,Copiers,4,0.15,2114.47,351.52
ORD-0010926,2023-12-27,West,Furniture,Bookcases,3,0.15,2048.36,478.21
ORD-0010927,2023-12-27,West,Office Supplies,Art,5,0.3,304.83,44.32
ORD-0010928,2023-12-27,East,Furniture,Tables,5,0.0,1944.46,261.3
ORD-0010929,2023-12-27,West,Office Supplies,Paper,6,0.15,579.51,30.89
ORD-0010930,2023-12-27,East,Furniture,Chairs,4,0.15,1355.42,403.01
ORD-0010931,2023-12-27,Central,Office Supplies,Art,7,0.3,514.15,31.02
ORD-0010932,2023-12-27,West,Furniture,Furnishings,6,0.0,2850.22,684.97
ORD-0010933,2023-12-27,East,Office Supplies,Art,4,0.0,248.32,58.08
ORD-0010934,2023-12-27,South,Office Supplies,Paper,7,0.0,291.86,68.79
ORD-0010935,2023-12-27,Central,Office Supplies,Art,6,0.3,464.25,94.12
ORD-0010936,2023-12-27,Central,Office Supplies,Binders,6,0.0,342.44,51.68
ORD-0010937,2023-12-28,Central,Technology,Accessories,7,0.3,6376.45,623.08
ORD-0010938,2023-12-28,East,Furniture,Chairs,2,0.1,966.63,124.69
ORD-0010939,2023-12-28,East,Office Supplies,Paper,5,0.0,329.26,105.52
ORD-0010940,2023-12-28,Central,Technology,Machines,3,0.3,2022.53,190.07
ORD-0010941,2023-12-28,South,Furniture,Tables,6,0.0,2867.74,835.28
ORD-0010942,2023-12-28,East,Office Supplies,Binders,4,0.15,265.54,41.1
ORD-0010943,2023-12-28,East,Office Supplies,Art,1,0.3,67.09,11.49
ORD-0010944,2023-12-28,West,Office Supplies,Art,1,0.0,83.82,11.37
ORD-0010945,2023-12-28,West,Furniture,Tables,5,0.3,2211.15,359.57
ORD-0010946,2023-12-28,West,Furniture,Tables,5,0.3,2813.37,449.61
ORD-0010947,2023-12-28,Central,Office Supplies,Binders,2,0.3,136.6,15.79
ORD-0010948,2023-12-28,Central,Office Supplies,Storage,7,0.1,377.89,44.54
ORD-0010949,2023-12-28,South,Office Supplies,Paper,1,0.0,57.36,7.15
ORD-0010950,2023-12-28,West,Office Supplies,Storage,4,0.3,217.7,47.84
ORD-0010951,2023-12-28,East,Furniture,Furnishings,4,0.0,2160.48,388.6
ORD-0010952,2023-12-28,West,Office Supplies,Paper,4,0.3,251.88,26.52
ORD-0010953,2023-12-28,South,Office Supplies,Paper,4,0.0,273.16,23.57
ORD-0010954,2023-12-28,East,Office Supplies,Paper,3,0.0,178.24,46.65
ORD-0010955,2023-12-28,West,Technology,Copiers,3,0.1,1994.88,416.24
ORD-0010956,2023-12-28,East,Technology,Copiers,2,0.0,1854.28,156.99
ORD-0010957,2023-12-28,East,Technology,Machines,5,0.15,2777.93,548.41
ORD-0010958,2023-12-28,West,Furniture,Furnishings,2,0.0,676.05,190.91
ORD-0010959,2023-12-28,West,Furniture,Tables,6,0.15,2170.47,608.5
ORD-0010960,2023-12-28,South,Technology,Accessories,5,0.1,3307.65,504.75
ORD-0010961,2023-12-28,East,Furniture,Bookcases,5,0.0,1997.08,321.04
ORD-0010962,2023-12-29,Central,Furniture,Chairs,6,0.3,3484.56,465.67
ORD-0010963,2023-12-29,South,Technology,Copiers,4,0.3,1044.64,71.74
ORD-0010964,2023-12-29,West,Technology,Phones,1,0.15,539.02,40.15
ORD-0010965,2023-12-29,Central,Furniture,Furnishings,3,0.1,1200.09,258.14
ORD-0010966,2023-12-29,East,Office Supplies,Art,1,0.3,63.09,8.09
ORD-0010967,2023-12-29,West,Furniture,Chairs,6,0.0,3162.31,452.45
ORD-0010968,2023-12-29,East,Office Supplies,Art,1,0.15,67.42,14.01
ORD-0010969,2023-12-29,East,Technology,Phones,5,0.2,2263.35,192.89
ORD-0010970,2023-12-29,West,Technology,Phones,2,0.0,1291.16,87.48
ORD-0010971,2023-12-29,South,Furniture,Tables,5,0.15,2202.93,308.89
ORD-0010972,2023-12-29,West,Furniture,Chairs,4,0.0,1241.44,237.4
ORD-0010973,2023-12-29,South,Furniture,Furnishings,6,0.3,3369.0,431.9
ORD-0010974,2023-12-29,South,Furniture,Bookcases,7,0.1,3862.36,273.99
ORD-0010975,2023-12-29,East,Technology,Phones,6,0.0,3717.01,993.49
ORD-0010976,2023-12-29,West,Technology,Machines,6,0.0,2918.66,762.87
ORD-0010977,2023-12-29,Central,Technology,Accessories,5,0.2,3101.53,239.36
ORD-0010978,2023-12-29,Central,Furniture,Furnishings,2,0.1,969.92,286.84
ORD-0010979,2023-12-29,East,Office Supplies,Art,5,0.0,157.49,40.14
ORD-0010980,2023-12-29,South,Technology,Copiers,6,0.0,4239.57,1446.95
ORD-0010981,2023-12-30,South,Office Supplies,Storage,6,0.0,318.0,81.78
ORD-0010982,2023-12-30,West,Furniture,Chairs,1,0.2,497.18,55.05
ORD-0010983,2023-12-30,Central,Office Supplies,Art,4,0.0,227.78,29.43
ORD-0010984,2023-12-30,East,Office Supplies,Paper,1,0.0,72.9,14.26
ORD-0010985,2023-12-30,Central,Furniture,Bookcases,5,0.2,2164.31,399.28
ORD-0010986,2023-12-30,East,Office Supplies,Binders,7,0.0,527.85,75.5
ORD-0010987,2023-12-30,South,Office Supplies,Binders,1,0.0,68.2,17.69
ORD-0010988,2023-12-30,West,Technology,Copiers,6,0.3,3943.85,665.68
ORD-0010989,2023-12-30,Central,Technology,Machines,6,0.0,2916.03,768.59
ORD-0010990,2023-12-30,West,Office Supplies,Paper,2,0.2,90.56,21.1
ORD-0010991,2023-12-30,South,Furniture,Chairs,2,0.15,979.83,230.5
ORD-0010992,2023-12-30,West,Office Supplies,Binders,7,0.0,531.18,114.18
ORD-0010993,2023-12-30,Central,Office Supplies,Paper,7,0.2,234.87,58.75
ORD-0010994,2023-12-30,East,Office Supplies,Storage,6,0.0,423.29,74.8
ORD-0010995,2023-12-31,East,Office Supplies,Paper,2,0.1,124.52,30.67
ORD-0010996,2023-12-31,Central,Office Supplies,Storage,7,0.2,400.79,97.3
ORD-0010997,2023-12-31,East,Technology,Copiers,4,0.1,2958.0,811.36
ORD-0010998,2023-12-31,East,Technology,Machines,3,0.3,1767.42,79.33
ORD-0010999,2023-12-31,East,Office Supplies,Paper,6,0.2,351.95,44.09
ORD-0011000,2023-12-31,Central,Office Supplies,Art,7,0.3,348.04,84.05
ORD-0011001,2023-12-31,Central,Office Supplies,Binders,3,0.0,156.35,52.47
ORD-0011002,2023-12-31,East,Office Supplies,Art,5,0.1,281.31,15.95
ORD-0011003,2023-12-31,West,Office Supplies,Paper,6,0.2,256.57,61.52
ORD-0011004,2023-12-31,Central,Office Supplies,Paper,3,0.0,189.29,14.59
ORD-0011005,2023-12-31,West,Office Supplies,Binders,5,0.0,277.24,51.56
ORD-0011006,2023-12-31,West,Technology,Copiers,7,0.15,4796.55,1287.83
ORD-0011007,2023-12-31,West,Office Supplies,Binders,2,0.15,123.42,32.42
ORD-0011008,2023-12-31,Central,Furniture,Furnishings,6,0.1,3386.16,972.82
ORD-0011009,2023-12-31,Central,Technology,Machines,7,0.15,2171.87,435.13
ORD-0011010,2024-01-01,East,Technology,Phones,1,0.0,257.26,33.08
ORD-0011011,2024-01-01,Central,Office Supplies,Art,4,0.0,123.58,30.59
ORD-0011012,2024-01-01,East,Office Supplies,Storage,6,0.1,175.91,14.96
ORD-0011013,2024-01-01,Central,Office Supplies,Storage,5,0.0,222.51,26.42
ORD-0011014,2024-01-01,Central,Technology,Copiers,1,0.3,386.5,84.6
ORD-0011015,2024-01-01,South,Furniture,Bookcases,5,0.3,1987.93,189.3
ORD-0011016,2024-01-02,South,Furniture,Chairs,3,0.15,393.78,97.65
ORD-0011017,2024-01-02,South,Furniture,Chairs,6,0.0,1442.26,500.25
ORD-0011018,2024-01-02,South,Furniture,Furnishings,5,0.0,1194.3,409.09
ORD-0011019,2024-01-02,South,Office Supplies,Paper,4,0.0,133.41,41.42
ORD-0011020,2024-01-02,South,Office Supplies,Art,5,0.15,150.59,6.67
ORD-0011021,2024-01-02,Central,Office Supplies,Art,3,0.0,77.15,5.5
ORD-0011022,2024-01-02,East,Office Supplies,Storage,3,0.3,109.51,18.34
ORD-0011023,2024-01-03,West,Office Supplies,Paper,3,0.0,92.01,11.0
ORD-0011024,2024-01-03,East,Furniture,Bookcases,7,0.3,1191.94,203.0
ORD-0011025,2024-01-03,West,Office Supplies,Binders,4,0.3,146.6,5.65
ORD-0011026,2024-01-03,West,Furniture,Bookcases,3,0.15,2246.09,601.87
ORD-0011027,2024-01-03,Central,Furniture,Chairs,1,0.0,179.46,58.85
ORD-0011028,2024-01-03,West,Furniture,Furnishings,5,0.1,1733.75,246.59
ORD-0011029,2024-01-03,Central,Technology,Machines,4,0.1,1021.25,202.68
ORD-0011030,2024-01-03,West,Office Supplies,Paper,5,0.0,153.08,21.74
ORD-0011031,2024-01-03,West,Furniture,Bookcases,3,0.15,737.08,136.58
ORD-0011032,2024-01-03,East,Office Supplies,Paper,6,0.2,202.55,52.49
ORD-0011033,2024-01-03,Central,Office Supplies,Art,3,0.15,50.88,7.88
ORD-0011034,2024-01-04,West,Furniture,Tables,1,0.0,284.97,70.37
ORD-0011035,2024-01-04,Central,Office Supplies,Storage,5,0.0,219.05,26.15
ORD-0011036,2024-01-04,West,Office Supplies,Binders,4,0.0,164.73,54.81
ORD-0011037,2024-01-04,Central,Furniture,Furnishings,7,0.1,1662.11,188.8
ORD-0011038,2024-01-04,South,Office Supplies,Storage,3,0.15,128.66,6.1
ORD-0011039,2024-01-04,East,Technology,Machines,2,0.2,645.31,115.12
ORD-0011040,2024-01-04,East,Office Supplies,Art,3,0.15,70.77,13.47
ORD-0011041,2024-01-04,South,Office Supplies,Storage,7,0.15,243.05,55.6
ORD-0011042,2024-01-04,West,Office Supplies,Art,6,0.2,176.61,15.66
ORD-0011043,2024-01-04,East,Office Supplies,Binders,7,0.15,275.18,41.77
ORD-0011044,2024-01-04,South,Technology,Copiers,4,0.15,1540.92,143.49
ORD-0011045,2024-01-04,South,Office Supplies,Art,7,0.2,366.51,63.0
ORD-0011046,2024-01-04,South,Office Supplies,Binders,5,0.1,176.91,25.63
ORD-0011047,2024-01-04,West,Office Supplies,Storage,5,0.15,170.27,37.8
ORD-0011048,2024-01-04,East,Office Supplies,Storage,6,0.1,154.57,23.17
ORD-0011049,2024-01-04,West,Office Supplies,Storage,2,0.2,25.66,2.66
ORD-0011050,2024-01-04,West,Office Supplies,Binders,2,0.0,72.53,6.22
ORD-0011051,2024-01-05,West,Furniture,Bookcases,4,0.15,1083.41,67.26
ORD-0011052,2024-01-05,Central,Furniture,Tables,6,0.1,1263.11,319.5
ORD-0011053,2024-01-05,Central,Furniture,Furnishings,2,0.3,424.87,83.88
ORD-0011054,2024-01-05,Central,Technology,Accessories,3,0.15,753.41,167.21
ORD-0011055,2024-01-05,South,Office Supplies,Storage,6,0.2,228.67,61.22
ORD-0011056,2024-01-06,East,Office Supplies,Binders,3,,152.6,25.79
ORD-0011057,2024-01-06,South,Technology,Phones,3,0.0,997.04,268.9
ORD-0011058,2024-01-06,East,Furniture,Chairs,2,0.3,503.9,36.43
ORD-0011059,2024-01-06,West,Furniture,Bookcases,2,0.2,1751.12,181.97
ORD-0011060,2024-01-06,East,Furniture,Tables,6,0.15,1458.45,387.73
ORD-0011061,2024-01-06,South,Technology,Accessories,3,0.3,1105.2,101.12
ORD-0011062,2024-01-06,East,Office Supplies,Storage,5,0.2,148.26,15.62
ORD-0011063,2024-01-06,West,Technology,Accessories,1,0.0,456.81,144.62
ORD-0011064,2024-01-06,Central,Office Supplies,Storage,3,0.0,115.62,20.25
ORD-0011065,2024-01-06,West,Technology,Accessories,6,0.0,1026.01,140.58
ORD-0011066,2024-01-06,South,Furniture,Furnishings,6,0.2,1212.99,146.31
ORD-0011067,2024-01-06,Central,Technology,Machines,2,0.0,685.39,92.4
ORD-0011068,2024-01-06,East,Furniture,Chairs,2,0.15,343.09,95.75
ORD-0011069,2024-01-06,Central,Furniture,Bookcases,1,0.0,194.98,43.13
ORD-0011070,2024-01-06,Central,Technology,Phones,1,0.15,229.37,26.64
ORD-0011071,2024-01-07,East,Furniture,Tables,7,0.0,1721.54,427.12
ORD-0011072,2024-01-07,East,Technology,Copiers,6,0.3,1223.13,68.75
ORD-0011073,2024-01-07,East,Technology,Accessories,7,0.0,3053.64,689.02
ORD-0011074,2024-01-07,East,Office Supplies,Storage,2,0.3,112.99,26.0
ORD-0011075,2024-01-07,Central,Furniture,Furnishings,4,0.1,778.22,43.09
ORD-0011076,2024-01-07,East,Office Supplies,Storage,5,0.0,161.25,41.97
ORD-0011077,2024-01-08,West,Office Supplies,Art,4,0.0,117.71,29.91
ORD-0011078,2024-01-08,South,Office Supplies,Storage,5,0.0,161.15,45.64
ORD-0011079,2024-01-08,East,Technology,Accessories,2,0.15,478.12,68.39
ORD-0011080,2024-01-08,West,Office Supplies,Art,2,0.0,57.94,12.66
ORD-0011081,2024-01-08,East,Office Supplies,Art,2,0.3,63.55,6.12
ORD-0011082,2024-01-08,West,Office Supplies,Storage,7,0.0,781.69,78.63
ORD-0011083,2024-01-08,South,Technology,Phones,1,0.1,255.47,52.06
ORD-0011084,2024-01-08,East,Technology,Machines,7,0.2,2358.24,102.95
ORD-0011085,2024-01-08,Central,Office Supplies,Binders,1,0.3,43.75,7.39
ORD-0011086,2024-01-08,East,Technology,Accessories,5,0.15,2276.48,415.86
ORD-0011087,2024-01-09,East,Office Supplies,Storage,1,0.0,8.4,2.41
ORD-0011088,2024-01-09,East,Technology,Phones,5,0.0,1179.88,225.44
ORD-0011089,2024-01-09,West,Furniture,Chairs,7,0.0,1360.05,295.43
ORD-0011090,2024-01-09,West,Technology,Phones,7,0.0,1455.75,462.91
ORD-0011091,2024-01-09,East,Office Supplies,Binders,6,0.0,299.6,93.3
ORD-0011092,2024-01-09,Central,Office Supplies,Paper,2,0.3,85.27,18.91
ORD-0011093,2024-01-09,East,Furniture,Tables,1,0.0,310.22,49.08
ORD-0011094,2024-01-09,East,Furniture,Furnishings,1,0.15,306.75,60.92
ORD-0011095,2024-01-09,Central,Office Supplies,Binders,6,0.1,184.55,9.24
ORD-0011096,2024-01-09,East,Furniture,Bookcases,1,0.3,592.37,88.72
ORD-0011097,2024-01-09,East,Technology,Machines,1,0.0,387.17,72.31
ORD-0011098,2024-01-09,Central,Office Supplies,Art,2,0.0,71.6,5.33
ORD-0011099,2024-01-09,East,Technology,Copiers,7,0.0,2165.92,636.08
ORD-0011100,2024-01-10,South,Technology,Machines,3,0.1,1235.85,133.69
ORD-0011101,2024-01-10,Central,Office Supplies,Art,1,0.0,33.97,4.15
ORD-0011102,2024-01-10,Central,Technology,Phones,1,0.0,323.81,93.53
ORD-0011103,2024-01-10,Central,Office Supplies,Binders,1,0.2,39.01,5.54
ORD-0011104,2024-01-10,East,Furniture,Bookcases,4,0.3,1025.5,104.84
ORD-0011105,2024-01-10,Central,Furniture,Tables,6,0.0,1720.09,484.01
ORD-0011106,2024-01-10,West,Office Supplies,Binders,6,0.15,193.2,53.87
ORD-0011107,2024-01-10,East,Office Supplies,Binders,2,0.1,47.83,11.57
ORD-0011108,2024-01-10,South,Office Supplies,Art,7,0.3,699.83,26.74
ORD-0011109,2024-01-10,West,Office Supplies,Paper,6,0.0,183.01,39.94
ORD-0011110,2024-01-10,West,Office Supplies,Storage,7,0.15,260.72,56.03
ORD-0011111,2024-01-10,West,Furniture,Furnishings,6,0.15,1571.97,295.5
ORD-0011112,2024-01-11,Central,Office Supplies,Storage,7,0.15,325.93,72.77
ORD-0011113,2024-01-11,West,Technology,Accessories,2,0.2,942.74,181.73
ORD-0011114,2024-01-11,South,Office Supplies,Paper,5,0.3,204.45,38.67
ORD-0011115,2024-01-11,East,Technology,Accessories,4,0.1,1701.75,275.69
ORD-0011116,2024-01-11,Central,Technology,Accessories,7,0.15,3193.67,228.68
ORD-0011117,2024-01-11,Central,Technology,Machines,5,0.0,1845.26,521.93
ORD-0011118,2024-01-11,West,Office Supplies,Art,3,0.3,117.59,14.99
ORD-0011119,2024-01-11,West,Technology,Copiers,7,0.3,1429.02,131.68
ORD-0011120,2024-01-11,East,Technology,Accessories,2,0.0,426.3,95.43
ORD-0011121,2024-01-11,Central,Office Supplies,Art,2,0.3,40.38,5.67
ORD-0011122,2024-01-12,East,Furniture,Chairs,6,0.0,1754.77,344.5
ORD-0011123,2024-01-12,Central,Office Supplies,Storage,6,0.15,170.72,15.02
ORD-0011124,2024-01-12,East,Office Supplies,Binders,2,0.0,86.49,16.08
ORD-0011125,2024-01-12,South,Office Supplies,Art,3,0.15,74.11,15.07
ORD-0011126,2024-01-12,West,Technology,Accessories,2,0.15,818.13,37.02
ORD-0011127,2024-01-12,South,Office Supplies,Binders,3,0.0,150.11,23.18
ORD-0011128,2024-01-12,West,Office Supplies,Art,6,0.0,165.08,29.21
ORD-0011129,2024-01-12,Central,Furniture,Bookcases,7,0.2,1723.77,267.68
ORD-0011130,2024-01-12,Central,Office Supplies,Binders,5,0.2,134.8,8.13
ORD-0011131,2024-01-12,East,Office Supplies,Storage,6,0.2,232.91,32.33
ORD-0011132,2024-01-12,East,Office Supplies,Paper,2,0.0,63.44,16.77
ORD-0011133,2024-01-12,Central,Technology,Machines,6,0.1,1515.97,211.52
ORD-0011134,2024-01-13,West,Office Supplies,Storage,2,0.0,104.15,19.02
ORD-0011135,2024-01-13,Central,Furniture,Furnishings,5,0.1,1019.45,320.05
ORD-0011136,2024-01-13,West,Furniture,Tables,7,0.1,4068.19,581.17
ORD-0011137,2024-01-13,West,Furniture,Bookcases,5,0.0,1572.35,475.87
ORD-0011138,2024-01-13,West,Office Supplies,Art,6,0.0,175.45,22.43
ORD-0011139,2024-01-13,South,Furniture,Bookcases,2,0.0,515.91,29.38
ORD-0011140,2024-01-13,South,Furniture,Tables,4,0.0,906.44,167.34
ORD-0011141,2024-01-13,Central,Technology,Machines,4,0.0,1655.26,497.36
ORD-0011142,2024-01-14,East,Office Supplies,Storage,5,0.1,185.38,26.88
ORD-0011143,2024-01-14,West,Technology,Accessories,7,0.0,2339.54,409.12
ORD-0011144,2024-01-14,Central,Technology,Machines,4,0.3,1189.7,153.09
ORD-0011145,2024-01-14,East,Office Supplies,Art,6,0.0,223.27,69.96
ORD-0011146,2024-01-14,South,Office Supplies,Binders,1,0.0,42.35,5.69
ORD-0011147,2024-01-14,West,Office Supplies,Storage,6,0.0,265.95,57.65
ORD-0011148,2024-01-15,South,Office Supplies,Binders,2,0.3,216.1,30.41
ORD-0011149,2024-01-15,West,Technology,Copiers,5,0.3,2589.41,449.45
ORD-0011150,2024-01-15,Central,Office Supplies,Binders,5,0.0,218.63,38.13
ORD-0011151,2024-01-15,South,Technology,Machines,4,0.15,1814.38,349.11
ORD-0011152,2024-01-15,West,Furniture,Tables,4,0.15,1201.05,354.71
ORD-0011153,2024-01-15,Central,Technology,Accessories,3,0.2,1260.22,264.41
ORD-0011154,2024-01-15,West,Technology,Machines,5,0.15,2622.97,458.92
ORD-0011155,2024-01-15,South,Office Supplies,Art,1,0.15,32.67,4.02
ORD-0011156,2024-01-15,South,Office Supplies,Paper,1,0.3,39.22,3.04
ORD-0011157,2024-01-15,South,Furniture,Bookcases,4,0.0,1320.08,299.74
ORD-0011158,2024-01-15,West,Office Supplies,Art,3,0.0,70.2,11.56
ORD-0011159,2024-01-15,Central,Office Supplies,Storage,5,0.1,211.46,31.33
ORD-0011160,2024-01-15,East,Office Supplies,Paper,5,0.0,276.64,27.24
ORD-0011161,2024-01-16,South,Furniture,Chairs,3,0.1,619.78,82.11
ORD-0011162,2024-01-16,Central,Office Supplies,Storage,7,0.0,251.24,67.39
ORD-0011163,2024-01-16,West,Office Supplies,Binders,6,0.0,211.61,42.19
ORD-0011164,2024-01-16,Central,Office Supplies,Paper,7,0.1,266.9,73.33
ORD-0011165,2024-01-16,East,Technology,Copiers,7,0.2,2280.49,333.38
ORD-0011166,2024-01-16,South,Office Supplies,Art,2,0.1,84.37,17.4
ORD-0011167,2024-01-16,West,Office Supplies,Binders,5,0.0,149.51,16.51
ORD-0011168,2024-01-16,Central,Office Supplies,Art,7,0.3,213.34,34.29
ORD-0011169,2024-01-16,South,Technology,Copiers,7,0.0,603.42,163.74
ORD-0011170,2024-01-16,East,Office Supplies,Paper,3,0.0,91.36,11.69
ORD-0011171,2024-01-16,South,Office Supplies,Art,2,0.15,67.23,17.29
ORD-0011172,2024-01-17,West,Office Supplies,Art,3,0.3,79.0,7.04
ORD-0011173,2024-01-17,South,Office Supplies,Art,6,0.0,278.51,95.24
ORD-0011174,2024-01-17,South,Technology,Machines,1,0.0,241.58,50.66
ORD-0011175,2024-01-17,Central,Office Supplies,Art,4,0.1,150.22,27.8
ORD-0011176,2024-01-17,East,Office Supplies,Art,6,0.1,343.95,105.09
ORD-0011177,2024-01-17,Central,Office Supplies,Storage,1,0.15,47.43,7.59
ORD-0011178,2024-01-17,East,Technology,Phones,5,0.15,1373.29,383.49
ORD-0011179,2024-01-17,Central,Technology,Accessories,7,0.0,1779.71,168.48
ORD-0011180,2024-01-17,Central,Office Supplies,Art,2,0.2,67.98,8.09
ORD-0011181,2024-01-17,West,Furniture,Chairs,3,0.3,981.8,162.12
ORD-0011182,2024-01-17,East,Office Supplies,Paper,4,0.2,139.02,24.82
ORD-0011183,2024-01-18,West,Furniture,Furnishings,1,0.0,203.6,65.87
ORD-0011184,2024-01-18,West,Office Supplies,Art,5,0.15,236.92,10.89
ORD-0011185,2024-01-18,Central,Office Supplies,Art,5,,196.61,59.97
ORD-0011186,2024-01-18,West,Furniture,Tables,3,0.15,619.86,151.11
ORD-0011187,2024-01-18,South,Office Supplies,Art,4,0.2,112.03,13.51
ORD-0011188,2024-01-18,West,Furniture,Tables,2,0.0,552.39,65.4
ORD-0011189,2024-01-18,East,Furniture,Furnishings,7,0.15,1919.59,149.92
ORD-0011190,2024-01-18,South,Furniture,Tables,4,0.0,620.89,171.77
ORD-0011191,2024-01-18,West,Furniture,Bookcases,2,0.0,339.24,63.71
ORD-0011192,2024-01-18,East,Office Supplies,Storage,6,0.0,245.39,16.29
ORD-0011193,2024-01-19,West,Office Supplies,Binders,2,0.1,39.95,11.7
ORD-0011194,2024-01-19,East,Furniture,Tables,1,0.2,255.87,40.81
ORD-0011195,2024-01-19,South,Furniture,Tables,5,0.15,1535.18,409.94
ORD-0011196,2024-01-19,East,Technology,Machines,3,0.0,876.53,239.66
ORD-0011197,2024-01-19,East,Technology,Accessories,7,0.3,1977.64,95.28
ORD-0011198,2024-01-19,West,Office Supplies,Storage,2,0.2,182.17,30.48
ORD-0011199,2024-01-19,West,Office Supplies,Storage,3,0.2,117.43,7.22
ORD-0011200,2024-01-19,West,Furniture,Bookcases,3,0.2,816.59,183.49
ORD-0011201,2024-01-19,South,Furniture,Bookcases,2,0.2,467.13,82.88
ORD-0011202,2024-01-20,East,Technology,Machines,1,0.3,319.82,70.44
ORD-0011203,2024-01-20,Central,Office Supplies,Art,7,0.0,251.94,72.25
ORD-0011204,2024-01-20,East,Office Supplies,Binders,4,0.0,141.95,46.9
ORD-0011205,2024-01-20,West,Furniture,Furnishings,1,0.0,222.8,15.89
ORD-0011206,2024-01-20,East,Office Supplies,Paper,5,0.15,167.7,24.46
ORD-0011207,2024-01-20,Central,Technology,Accessories,7,0.0,2152.65,725.16
ORD-0011208,2024-01-20,West,Office Supplies,Paper,6,0.1,182.6,41.65
ORD-0011209,2024-01-20,West,Office Supplies,Art,6,0.2,279.19,34.81
ORD-0011210,2024-01-21,West,Technology,Copiers,3,0.0,1089.26,367.06
ORD-0011211,2024-01-21,West,Furniture,Tables,4,0.3,1080.83,245.48
ORD-0011212,2024-01-21,West,Office Supplies,Storage,2,0.1,238.9,55.47
ORD-0011213,2024-01-21,East,Furniture,Tables,2,0.2,120.77,29.91
ORD-0011214,2024-01-21,West,Office Supplies,Binders,5,0.1,196.59,42.05
ORD-0011215,2024-01-21,Central,Furniture,Bookcases,5,0.0,1463.27,487.77
ORD-0011216,2024-01-21,East,Technology,Machines,5,0.0,2108.0,386.77
ORD-0011217,2024-01-21,South,Furniture,Furnishings,7,0.15,2044.37,371.11
ORD-0011218,2024-01-22,South,Technology,Phones,7,0.1,2384.7,477.66
ORD-0011219,2024-01-22,East,Office Supplies,Art,1,0.15,46.86,12.36
ORD-0011220,2024-01-22,East,Office Supplies,Binders,7,,197.57,10.89
ORD-0011221,2024-01-22,East,Furniture,Furnishings,3,0.15,698.91,176.28
ORD-0011222,2024-01-22,West,Technology,Accessories,3,0.0,1276.18,334.9
ORD-0011223,2024-01-22,Central,Office Supplies,Art,5,0.1,138.59,24.18
ORD-0011224,2024-01-22,East,Technology,Copiers,2,0.0,702.58,210.09
ORD-0011225,2024-01-22,South,Office Supplies,Binders,3,0.1,93.2,14.88
ORD-0011226,2024-01-22,South,Office Supplies,Binders,4,0.0,194.07,9.83
ORD-0011227,2024-01-23,South,Furniture,Chairs,7,0.0,1385.57,89.3
ORD-0011228,2024-01-23,South,Office Supplies,Binders,3,0.2,116.66,13.27
ORD-0011229,2024-01-23,West,Office Supplies,Binders,6,0.0,567.04,54.87
ORD-0011230,2024-01-23,East,Technology,Accessories,1,0.2,422.48,35.17
ORD-0011231,2024-01-23,South,Office Supplies,Art,6,0.0,105.57,17.14
ORD-0011232,2024-01-23,East,Technology,Phones,6,0.2,1201.19,78.14
ORD-0011233,2024-01-23,South,Office Supplies,Paper,5,0.2,135.35,25.56
ORD-0011234,2024-01-23,East,Technology,Machines,7,0.0,1875.17,496.03
ORD-0011235,2024-01-23,West,Furniture,Furnishings,3,0.0,836.46,64.19
ORD-0011236,2024-01-23,West,Technology,Copiers,7,0.3,2352.82,535.93
